"PUBLICATION_ID","SCHEMA_TYPE","TITLE","NOTES","TOPIC","TAGS","INTERNAL_CONTACT_NAME","INTERNAL_CONTACT_EMAIL","ORGANIZATION_TITLE","CUSTODIAN","HOMEPAGE_URL","LICENSE_ID","PUBLICATION_REQUIRED_UNDER_ATIPP_ACT","PUBLICATION_TYPE_UNDER_ATIPP_ACT","METADATA_CREATED","METADATA_MODIFIED","DKAN_URI","DKAN_NODE_ID"
42006,"information","Assessment of Long-Term Vegetation and Site Conditions at Reclaimed Yukon Mineral Exploration Sites","There have recently been many changes in the way mining exploration projects operate, including new technologies, new exploration targets and new environmental regulations. Following recent amendments, to the Yukon Quartz and Placer Mining Acts, a significant new piece of legislation came into effect in December, 1999. The Yukon Quartz Mining Land Use Regulations, administered by the Department of Indian Affairs and Northern Development, now requires the reclamation of disturbed land on mining claims. But what happens at these reclaimed sites several years after the work is finished? Is there more than one way to successfully reclaim such land? How do local conditions affect the regrowth of plants on these sites and how much preparation of the reclaimed surface is needed? This report may not provide answers to all these questions, but it presents data collected at several Yukon sites, each with different ages and having had different reclamation treatments. From these observations, patterns on the success or failure of revegetation programs emerge and provide information on the rate and extent of natural revegetation at reclaimed mining trenches.

Several types of reclamation sites were looked at in several different areas of Yukon, both above and below the treeline. Three of these were exploration trenches that were backfilled and revegetated as part of an experimental reclamation program in 1995. These reclaimed exploration sites included the Red Ridge trench, near Annie Lake in the Whitehorse area, the Nucleus trench, west of Carmacks and the Hawk trench near Dawson City. Each of these reclaimed trenches were revegetated with different seed and fertilizer mixes. This report summarizes how these sites looked in 1999, four years after the reclamation work was done.

At Division Mountain, west of Braeburn, several coal trenches and drill pads were reclaimed by a mineral exploration company between 1995 and 1997. These sites were also looked at in 1999 in order to measure the success of the revegetation program. The last place visited in 1999 was Jason Knoll near Macmillan Pass where a number of exploration trenches and drill pads were reclaimed in the early 1980s. This site provides a look at the longer-term success rate of a revegetation program near the treeline.

Refilled and contoured trenches, with rough and loose surfaces seem to revegetate well. The replacement of original soil is most important and makes the most significant contribution to the revegetation process, particularly at high elevation sites or sites in extreme climatic conditions. The replacement of tree debris significantly improves habitat conditions for small mammals by decreasing access and visibility for predators.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2011-04-04 03:04:23","2023-12-12 10:12:34","",""
42007,"information","Aboriginal Participation in the Mining Industry of Canada 1996","In August 1989, the Intergovernmental Working Group on the Mineral Industry (IGWG) formed a Sub-committee to study all aspects of Native participation in the mining industry in Canada.

Over the last six years, the Sub-committee's annual reports have addressed many aspects of Aboriginal participation in mining, emphasized ""best practices"", and provided guides for both Aboriginal communities and mineral industry to foster increased participation of Aboriginal people in the Canadian mining industry.

This report outlines some of the more important findings of the Sub-committee. A list of the members of the Sub-committee and a guide to the contents of the six annual reports are included in this document as Appendices 1 and 2, respectively.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2011-04-04 03:04:23","2023-12-12 10:12:34","",""
42009,"information","Geological Map of Pool Creek (NTS 95C/5), southeastern Yukon (1:50000 scale)","","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2011-04-04 03:04:23","2023-12-12 10:12:34","",""
42010,"information","Geology of Sab Lake (105B/7) and Meister Lake (105B/8 ), Yukon","Geological maps (1:50,000 scale) of the Sab Lake (NTS 105B/7)  and Meister Lake (NTS 105B/8) map areas, southeastern Yukon, including marginal notes on bedrock lithology, structural geology and economic geology.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2011-04-04 03:04:23","2023-12-12 10:12:34","",""
42011,"information","The Whitehorse Copper Belt - A Compilation","Geology of the Whitehorse Copper Belt (NTS 105 D/11), southern Yukon. A compilation including a 1:25 000-scale geological map with marginal notes on bedrock geology, mineral occurrences, mineral deposits and grades of some mineral deposits.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2011-04-04 03:04:23","2023-12-12 10:12:34","",""
42012,"information","Preliminary Geology Map of the Mount Skukum Volcanic Complex (105/D 2,3,4,5)","A preliminary geological map (1:25,000 scale) of Mount Skukum volcanic complex, southern Yukon (NTS 105D/2,3,4,5), including one cross section.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2011-04-04 03:04:23","2023-12-12 10:12:34","",""
42013,"information","Geological Map of Thirty-seven Mile Creek Area, Southern Yukon (105D/13)","","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2011-04-04 03:04:23","2023-12-12 10:12:34","",""
42014,"information","Geological Map of Joe Mountain Map Area, Southern Yukon Territory (NTS 105D/15)","","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2011-04-04 03:04:23","2023-12-12 10:12:34","",""
42015,"information","Preliminary Geological Map of Mount M'Clintock Map Area, Yukon (105D/16)","Preliminary geological map (1:50,000 scale) of Mount M'Clintock area, southern Yukon (NTS 105D/16) including geological cross sections and mineral occurrences.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2011-04-04 03:04:23","2023-12-12 10:12:34","",""
42016,"information","Geology of Mount M'Clintock Map Area, Southern Yukon (NTS 105D/16)","Geological map (1:50,000 scale) of Mount M'Clintock map area, southern Yukon (NTS 105D/16) including geological cross sections and mineral occurrences.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2011-04-04 03:04:23","2023-12-12 10:12:34","",""
42017,"information","Mineral Potential Map of the City of Whitehorse","Mineral potential map (1:30,000 scale) of the city of Whitehorse (NTS 105D/14) which shows mineral occurrences and ranks tracts of land based on potential for occurrences. It includes marginal notes.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2011-04-04 03:04:23","2023-12-12 10:12:34","",""
42019,"information","Preliminary geological map of northern Wolverine Lake area, Pelly Mountains, southeastern Yukon (105G/8, north half)","Preliminary geological map of Wolverine Lake area, Pelly Mountains, southeastern Yukon (north half of NTS 105G/8) including a geological cross section and mineral occurrences.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2011-04-04 03:04:23","2023-12-12 10:12:34","",""
42020,"information","Surficial geology and till geochemistry of Weasel Lake (105G/13), central Yukon","Till geochemistry includes copper, lead, zinc, gold, silver, chromium, nickel, mercury, antimony, and arsenic.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2011-04-04 03:04:23","2023-12-12 10:12:34","",""
42021,"information","Surficial Geology Map and Till Geochemistry of Mt. Mye and Faro (105K/3 E & 6 E), central Yukon","Surficial geological map (1:25 000 scale) and till geochemistry (copper, lead and zinc) of Mount Mye and Faro area, central Yukon (NTS 105K/3 and 6 east).","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2011-04-04 03:04:24","2023-12-12 10:12:34","",""
42022,"information","Surficial Geology Map of Mount Mye and Faro (105K/3 & 6 W), central Yukon","Surficial geological map (1:25,000 scale) of Mount Mye and Faro area, central Yukon (NTS 105K/3 and 6 west).","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2011-04-04 03:04:24","2023-12-12 10:12:34","",""
