schema_type,title,file_id,notes,organization_title,date_of_request,response_type,fees,language,license_id,metadata_created,metadata_modified,dkan_url_path
access-requests,21-0330,21-0330,"Searching all available records within Yukon Government (YG) regarding the following questions: How many Yukoners are signed up with YG's ""find a family doctor"" service? How many Yukoners have signed up with YG's ""find a doctor"" service, by each year, from 2011 to 2021? How many Yukoners have been matched with a doctor, by each year, from 2011 to 2021, using YG's ""find a family doctor"" service? What is the average time period to be matched with a doctor, using YG's ""find a family doctor"" service? What is the longest period of time a Yukoner has waited, or is currently waiting, to be matched with a doctor, using YG's ""find a family doctor"" service? How many doctors are working as family doctors in the Yukon? What steps is the Yukon Government taking to recruit doctors to the Yukon? Timeframe: January 1, 2021 - October 13, 2021",Health and Social Services,2021-10-20,granted_in_part,No,,OGL-Yukon-2.0,2021-12-14 08:03:00,2023-01-19 11:20:07,https://open.yukon.ca/access-information/access-summary/21-0330
access-requests,21-0351,21-0351,"the annual dollars spent on 3rd party media and photo purchase, as well the total dollars spent on Familiarization and Media tours to the Yukon annually in the requested time frame. Present the data annually, with each line item separate. Total dollars spent from the first elevate program, allocated to digital adoption/enhancement (website upgrades, media/content creation, social media strategies, and experience/destination specific photography/video). 
Timeframe: April 1, 2015 - March 31, 2021",Tourism and Culture,2021-10-25,granted_in_full,No,,OGL-Yukon-2.0,2021-12-15 12:01:11,2024-12-31 16:15:23,https://open.yukon.ca/access-information/access-summary/21-0351
access-requests,21-0338,21-0338,"All research and evidence based data for alcohol and drug treatment model used in Yukon. 
Timeframe: April 1, 2017 – October 1, 2021 

ADDITIONAL INFORMATION:
Model – the programs and services provided. Model implies how those programs and services work together.",Health and Social Services,2021-10-28,granted_in_full,No,,OGL-Yukon-2.0,2021-12-16 13:03:26,2023-01-19 11:20:12,https://open.yukon.ca/access-information/access-summary/21-0338
access-requests,21-0358,21-0358,"All staffing action for Permanent, Term or Term Assignment for Human Resource related positions at the MG05 level. Complete with Department/branch, length of assignment, date posted and status since Feb 1, 2017. Since 2017, and by year till today's date, all Human Resource related position at the MG05 level (permanent, term or Term Assignment) complete with Department/branch, title, length of assignment, and status. Since 2017, all Human Resource related position at the MG05 level by Department/branch, position title which have been made redundant. Since 2017, all Human Resource related position at the MG05 level by Department/branch, position title where the position was made redundant however the person was not placed on layoff status by given a long term acting. Currently, by department how position were made redundant and the employee was not placed on layoff. 
Timeframe: February 1, 2017 - October 28, 2021",Public Service Commission,2021-11-03,granted_in_full,No,,OGL-Yukon-2.0,2021-12-20 11:27:28,2024-12-31 16:16:54,https://open.yukon.ca/access-information/access-summary/21-0358
access-requests,21-0310,21-0310,"Vehicle collision records in Yukon. Data was requested back in 2016 (prior request # A-6475). Requesting updated data from Oct 16, 2016. 

Data fields could include the following: ACCIDENT_CASE_ID ACCIDENT_TYPE_DESC PRIMARY_ACCIDENT_DESC ACCIDENT_DATE TOTAL_VEHICLES POLICE_ATTEND_IND ACCIDENT_CITY ACCIDENT_LOCATION VEHICLE_COLOUR_CODE TRAVEL_DIRECTION ESTIMATE_VEHICLE_DAMAGE INSURANCE_COMPANY VIN VEHICLE_NUMBER IMPACT_LOCATION. Timeframe: October 16, 2016 - September 27, 2021",Highways and Public Works,2021-10-01,granted_in_part,Yes,,OGL-Yukon-2.0,2021-12-20 11:31:51,2024-01-11 15:33:14,https://open.yukon.ca/access-information/access-summary/21-0310
access-requests,21-0349,21-0349,"All contracts, agreements, decision documents, policy and procedures governing and related to all medical services provided to inmates at Whitehorse Corrections Center.  Timeline 2021-04-01 to 2021-10-21.",Justice,2021-10-27,granted_in_part,No,,OGL-Yukon-2.0,2021-12-20 11:34:45,2024-01-11 15:38:53,https://open.yukon.ca/access-information/access-summary/21-0349
access-requests,21-0372,21-0372,"Looking for Fire Marshall's office determination of the S.S. Tutshi fire cause was. Timeframe: July 1, 1990 to end of year 2000",Tourism and Culture,2021-11-05,granted_in_full,No,,OGL-Yukon-2.0,2021-12-21 10:41:32,2023-01-19 11:21:41,https://open.yukon.ca/access-information/access-summary/21-0372
access-requests,21-0345,21-0345,"I am requesting the internal policy and procedures for COVID 19 for Child and Family and Protective Services. When apprehending or placing children in homes. The second is the internal procedure for child and family services when working with families when a child enters the case files. Particularly, involving Yukon First Nstion children. Timeframe: September 4, 2021 - October 18, 2021
ADDITIONAL INFORMATION
When a child enters the Yukon Child and Family Services system and ends up in a file as apart of the case load.
I am requesting the internal covid 19 policy and protocols for Family and Children Services.",Health and Social Services,2021-10-28,granted_in_full,No,,OGL-Yukon-2.0,2021-12-23 07:27:54,2023-01-19 11:21:45,https://open.yukon.ca/access-information/access-summary/21-0345
access-requests,21-0336,21-0336,"Yukon government contracts and agreements related to alcohol and drug treatment in Yukon and alcohol and drug treatment outside Yukon for Yukoners. Additionally any policy and procedures associated with these contracts and agreements and any policy and procedures associated with decision making regarding alcohol and drug treatment in Yukon and outside Yukon for Yukoners. Policy and procedure for accepting non-Yukoners into Detox and alcohol and drug treatment. Any policy, procedures and decision documents that govern or are related to referrals and YG approval for alcohol and drug treatment facilities outside Yukon. Timeframe: March 1, 2016 – October 15, 2021 
ADDITIONAL INFORMATION: Request is for live-in programs.",Health and Social Services,2021-10-29,granted_in_part,No,,OGL-Yukon-2.0,2021-12-23 07:35:44,2024-01-17 10:26:23,https://open.yukon.ca/access-information/access-summary/21-0336
access-requests,21-0337,21-0337,"Statistics on the number of individuals served at Detox (male, female, age, ethnicity, etc.) and the number of individuals declined access and reason for declined access. Preferably data is aggregate by month. statistics on number of individuals provided with Yukon alcohol and drug live in treatment program broken down by program dates and number of individuals on wait list by month statistics on number of Yukon individuals provided with alcohol and drug treatment outside of yukon by month. Timeframe: October 1, 2016 – October 1, 2021 
ADDITIONAL INFORMATION: Yes maintain timeframe",Health and Social Services,2021-10-29,granted_in_part,No,,OGL-Yukon-2.0,2021-12-23 07:38:51,2024-01-17 10:26:38,https://open.yukon.ca/access-information/access-summary/21-0337
access-requests,21-0371,21-0371,"Looking for the  most  recent  Spills Inventory  Listing,  for  all  of  Yukon,  in  Excel  or other spreadsheet format.  Timeframe: December  1,  2017  to  present date (November 8, 2021). Information  being requested is: 

OCCURRENCE  #; OCCURRENCE  TYPE; EMO  SPILL  #; OCCURRENCE  DATE; OCCURRENCE  TIME; REPORTED  BY; ORGNIZATION; CALL  BACK  PHONE; SUBSTANCE  SPILLED; QUANTITY  REPORTED; QUANTITY  REPORTED  UNITS; QUANTITY  REPORTED;  NOTES; CAUSE; QUANTITY  CONFIRMED  UNITS; QUANTITY NOTES; LOCATION;  address; location  city; location  province; location  postal  code; LOCATION;  OWNER; COMMUNITY; RESPONSIBLE COMPNAY; RESPONSIBLE PERSON; ADDRESS; COMMUNITY; PROVINCE; POSTAL  CODE; PHONE  NUMBER; RESPONSIBLE  PARTY  TYPE; GPS  LATITUDE; LONGITUDE; LEAD  AGENCY  #1; LEAD  AGENCY  #2; CONTACT  NAME; AUTHORITY; PHONE; FAX; CONTACT  DATE; CONTACT  TIME; REPORT  RECEIVED  BY; REPORT  DATE; REPORT  TIME; COMPLAINT; ADDITIONAL  INFORMATION; ACTIONS  TAKE  BY  SPILLER; CURRENT SPILL  STATUS; FINAL  SPILL  STATUS; CLOSED  BY  EPO; CLOSED  DATE ; ENTERED date  BY  MODIFIED  date; BY  2  ID; ENVIRONMENT  ACT; WATERS  ACT. 

ADDITIONAL INFORMATION:
- Basically looking for an update of the file received in January 2020.
- It will be fine to narrow the request for spills reported after Nov. 19, 2019 and to ask for any specific follow-up information on spills prior to that.",Environment,2021-11-08,granted_in_part,No,,OGL-Yukon-2.0,2021-12-24 09:27:07,2024-01-17 10:30:03,https://open.yukon.ca/access-information/access-summary/21-0371
access-requests,21-0352,21-0352,"All information related to the decision to change the minimum requirements to become a certified PMVI (Periodic Motor Vehicle Inspection) inspector or to maintain such certification, including internal and external correspondence, briefing materials, information notes, program materials, policies, and amendments to regulations and/or legislation. Timeframe: January 1, 2020 - October 25, 2021",Highways and Public Works,2021-10-25,granted_in_full,No,,OGL-Yukon-2.0,2021-12-29 09:04:49,2023-01-19 11:22:00,https://open.yukon.ca/access-information/access-summary/21-0352
access-requests,21-0367,21-0367,"Requesting any information, correspondence, or recommendation relating to ""OLD CROW HEALTH CENTRE & 10 PLEX"" and the decision to use of Thermopiles, Thermosyphons, AD Freeze Piles. Furthermore, any correspondence referencing ""Artic Foundations of Canada""(Encompass Inc)” or Thermopiles, Thermosyphons. Key individuals and entities would include, but not limited to, the following: Tetra Tech - Owner's Advisor Richard Trimble Tetra Tech - Owners Advisor Adam Wallace Tetra Tech- Owners Advisor Chad Cowan- Tetra Tech- Owners Advisor Ed Hoeve- Hoeve Engineering Peter Blum- Project Manager Nick Rodger- Director Major Projects Jennifer MacGilliray- ADM Property Management Phil Christensen- Senior Building Program Manager John Berg, Mike Watt, Peter Povlicki Stantec Bill Watt- Artic Foundation/ Encompass Inc Justin Panagapko- Arctic Foundation/Encompass Inc Vuntut Gwitchin First Nation (VGFN)- Chief and Council- Senior Management Richard Mostyn, MLA, former Minister of HPW Pauline Frost - MLA, Minister HSS Jamie Pitfield, former DM HPW. Timeframe: January 1, 2019 - October 29, 2021",Health and Social Services,2021-11-03,granted_in_part,No,,OGL-Yukon-2.0,2021-12-29 10:01:42,2024-01-17 10:29:45,https://open.yukon.ca/access-information/access-summary/21-0367
access-requests,21-0397,21-0397,"copies of all policies and procedures concerning the roll-out of the first and second doses of vaccines in correctional institutions in Yukon 
Timeframe:  January 1, 2021 - November 1, 2021 
ADDITIONAL INFORMATION: 
All vaccines, please.",Justice,2021-11-18,granted_in_full,No,,OGL-Yukon-2.0,2022-01-04 11:07:43,2024-12-31 16:18:28,https://open.yukon.ca/access-information/access-summary/21-0397
