schema_type,title,notes,tags,language,license_id,metadata_created,metadata_modified,update_frequency,custodian,internal_contact_name,internal_contact_email,homepage_url,spatial_coverage_locations,temporal_coverage_start_date,temporal_coverage_end_date,dkan_url_path
information,2018–19 Supplementary information,"Supplementary information for the Government of Yukon 2018–19 Budget. 
This document was prepared by the Department of Finance under the direction of Management Board for the 2nd Session of the 34th Legislature, Yukon Legislative Assembly. March 2018, Whitehorse, Yukon.""","publication,2018,2018-19",,OGL-Yukon-2.0,2020-03-30 21:34:51,2022-04-01 16:21:08,ad_hoc,Finance,Communications Advisor,misha.donohoe@gov.yk.ca,https://yukon.ca/budget,Yukon,2018-03-01,2018-03-01,https://open.yukon.ca/information/publications/2018–19-supplementary-information
information,2014–15 Supplementary estimates no. 1,"Supplementary estimates no. 1 for the Government of Yukon 2014–15 Budget. 
This document was prepared by the Department of Finance under the direction of Management Board for the 1st Session of the 33rd Legislature, Yukon Legislative Assembly. October 2014, Whitehorse, Yukon.","publication,supplementary estimates 1,2014,2014-15",,OGL-Yukon-2.0,2020-03-30 21:35:40,2022-04-01 12:44:24,ad_hoc,Finance,Communications Advisor,misha.donohoe@gov.yk.ca,https://yukon.ca/budget,Yukon,2014-10-01,2014-10-01,https://open.yukon.ca/information/publications/2014–15-supplementary-estimates-no-1
information,2016–17 Budget,"Government of Yukon 2016–17 Budget. 
This document was prepared by the Department of Finance under the direction of Management Board for the 1st Session of the 34th Legislature, Yukon Legislative Assembly. April 2016, Whitehorse, Yukon.","publication,budget,2016,2016-17",,OGL-Yukon-2.0,2020-03-30 21:35:40,2024-02-01 07:17:42,ad_hoc,Finance,Communications Advisor,misha.donohoe@gov.yk.ca,https://yukon.ca/budget,Yukon,2016-04-01,2016-04-01,https://open.yukon.ca/information/publications/2016–17-budget
information,2011–12 Supplementary estimates no. 2,"Supplementary estimates no. 2 for the Government of Yukon 2011–12 Budget. 
This document was prepared by the Department of Finance under the direction of Management Board for the 1st Session of the 33rd Legislature, Yukon Legislative Assembly. March 2012, Whitehorse, Yukon.","publication,supplementary estimates 2,2011,2011-12",,OGL-Yukon-2.0,2020-03-30 21:36:12,2022-03-31 18:10:37,ad_hoc,Finance,Communications Advisor,misha.donohoe@gov.yk.ca,https://yukon.ca/budget,Yukon,2012-03-01,2012-03-01,https://open.yukon.ca/information/publications/2011–12-supplementary-estimates-no-2
information,2010–11 Supplementary estimates no. 2,"Supplementary estimates no. 2 for the Government of Yukon 2010–11 Budget. 
This document was prepared by the Department of Finance under the direction of Management Board for the 1st Session of the 32nd Legislature, Yukon Legislative Assembly. February 2011, Whitehorse, Yukon.","publication,supplementary estimates 2,2010,2010-11",,OGL-Yukon-2.0,2020-03-30 21:36:12,2022-03-31 18:06:48,ad_hoc,Finance,Communications Advisor,misha.donohoe@gov.yk.ca,https://yukon.ca/budget,Yukon,2011-02-01,2011-02-01,https://open.yukon.ca/information/publications/2010–11-supplementary-estimates-no-2
information,2015–16 Public Accounts,"Public Accounts for the Government of Yukon 2015–16 Budget. 
This document was prepared by the Department of Finance under the direction of Management Board for the 1st Session of the 33rd Legislature, Yukon Legislative Assembly. October 2016, Whitehorse, Yukon.","publication,public accounts,2015,2015-16",,OGL-Yukon-2.0,2020-03-30 21:37:00,2023-12-01 11:09:19,ad_hoc,Finance,Communications Advisor,misha.donohoe@gov.yk.ca,https://yukon.ca/budget,Yukon,2016-10-01,2016-10-01,https://open.yukon.ca/information/publications/2015–16-public-accounts
information,2002–03 Supplementary estimates no. 2,"Supplementary estimates no. 2 for the Government of Yukon 2002–03 Budget. 
This document was prepared by the Department of Finance under the direction of Management Board for the 1st Session of the 31st Legislature, Yukon Legislative Assembly. October 2003, Whitehorse, Yukon.","publication,supplementary estimates 2,2002,2002-03",,OGL-Yukon-2.0,2020-03-30 21:37:32,2022-03-31 17:16:51,ad_hoc,Finance,Communications Advisor,misha.donohoe@gov.yk.ca,https://yukon.ca/budget,Yukon,2003-10-01,2003-10-01,https://open.yukon.ca/information/publications/2002–03-supplementary-estimates-no-2
information,2015–16 Main estimates,"Main estimates for the Government of Yukon 2015–16 Budget. 
This document was prepared by the Department of Finance under the direction of Management Board for the 1st Session of the 33rd Legislature, Yukon Legislative Assembly. April 2015, Whitehorse, Yukon.","publication,main estimates,2015,2015-16",,OGL-Yukon-2.0,2020-03-30 21:37:32,2022-04-01 12:49:27,ad_hoc,Finance,Communications Advisor,misha.donohoe@gov.yk.ca,https://yukon.ca/budget,Yukon,2015-04-01,2015-04-01,https://open.yukon.ca/information/publications/2015–16-main-estimates
information,2013–14 Supplementary estimates no. 1,"Supplementary estimates no. 1 for the Government of Yukon 2013–14 Budget. 
This document was prepared by the Department of Finance under the direction of Management Board for the 1st Session of the 33rd Legislature, Yukon Legislative Assembly. October 2013, Whitehorse, Yukon.","publication,supplementary estimates 1,2013,2013-14",,OGL-Yukon-2.0,2020-03-30 21:38:36,2022-04-01 12:41:09,ad_hoc,Finance,Communications Advisor,misha.donohoe@gov.yk.ca,https://yukon.ca/budget,Yukon,2013-10-01,2013-10-01,https://open.yukon.ca/information/publications/2013–14-supplementary-estimates-no-1
information,2009–10 Budget,"Government of Yukon 2009–10 Budget. 
This document was prepared by the Department of Finance under the direction of Management Board for the 1st Session of the 32nd Legislature, Yukon Legislative Assembly. March 2009, Whitehorse, Yukon.","publication,budget,2009,2009-10",,OGL-Yukon-2.0,2020-03-30 21:39:09,2022-03-31 18:02:56,ad_hoc,Finance,Communications Advisor,misha.donohoe@gov.yk.ca,https://yukon.ca/budget,Yukon,2009-03-01,2009-03-01,https://open.yukon.ca/information/publications/2009–10-budget
information,2010–11 Supplementary estimates no. 3,"Supplementary estimates no. 3 for the Government of Yukon 2010–11 Budget. 
This document was prepared by the Department of Finance under the direction of Management Board for the 1st Session of the 33rd Legislature, Yukon Legislative Assembly. December 2011, Whitehorse, Yukon.","publication,supplementary estimates 3,2010,2010-11",,OGL-Yukon-2.0,2020-03-30 21:39:09,2022-03-31 18:06:41,ad_hoc,Finance,Communications Advisor,misha.donohoe@gov.yk.ca,https://yukon.ca/budget,Yukon,2011-12-01,2011-12-01,https://open.yukon.ca/information/publications/2010–11-supplementary-estimates-no-3
information,2009–10 Supplementary estimates no. 3,"Supplementary estimates no. 3 for the Government of Yukon 2009–10 Budget. 
This document was prepared by the Department of Finance under the direction of Management Board for the 1st Session of the 32nd Legislature, Yukon Legislative Assembly. September 2010, Whitehorse, Yukon.","publication,supplementary estimates 3,2009,2009-10",,OGL-Yukon-2.0,2020-03-30 21:39:09,2022-03-31 18:03:03,ad_hoc,Finance,Communications Advisor,misha.donohoe@gov.yk.ca,https://yukon.ca/budget,Yukon,2010-09-01,2010-09-01,https://open.yukon.ca/information/publications/2009–10-supplementary-estimates-no-3
information,2004–05 Operation and maintenance main estimates,"Operation and maintenance main estimates for the Government of Yukon 2004–05 Budget. 
This document was prepared by the Department of Finance under the direction of Management Board for the 1st Session of the 31st Legislature, Yukon Legislative Assembly. March 2004, Whitehorse, Yukon.","publication,operation and maintenance main estimates,2004,2004-05",,OGL-Yukon-2.0,2020-03-30 21:39:57,2022-03-31 17:26:52,ad_hoc,Finance,Communications Advisor,misha.donohoe@gov.yk.ca,https://yukon.ca/budget,Yukon,2004-03-01,2004-03-01,https://open.yukon.ca/information/publications/2004–05-operation-and-maintenance-main-estimates
information,2012–13 Supplementary estimates no. 1,"Supplementary estimates no. 1 for the Government of Yukon 2012–13 Budget. 
This document was prepared by the Department of Finance under the direction of Management Board for the 1st Session of the 33rd Legislature, Yukon Legislative Assembly. October 2012, Whitehorse, Yukon.","publication,supplementary estimates 1,2012,2012-13",,OGL-Yukon-2.0,2020-03-30 21:40:45,2022-03-31 18:12:59,ad_hoc,Finance,Communications Advisor,misha.donohoe@gov.yk.ca,https://yukon.ca/budget,Yukon,2012-10-01,2012-10-01,https://open.yukon.ca/information/publications/2012–13-supplementary-estimates-no-1
information,2013–14 Budget,"Government of Yukon 2013–14 Budget. 
This document was prepared by the Department of Finance under the direction of Management Board for the 1st Session of the 33rd Legislature, Yukon Legislative Assembly. March 2013, Whitehorse, Yukon.","publication,budget,2013,2013-14",,OGL-Yukon-2.0,2020-03-30 21:40:45,2022-10-02 14:38:07,ad_hoc,Finance,Communications Advisor,misha.donohoe@gov.yk.ca,https://yukon.ca/budget,Yukon,2013-03-01,2013-03-01,https://open.yukon.ca/information/publications/2013–14-budget
information,2008–09 Supplementary estimates no. 3,"Supplementary estimates no. 3 for the Government of Yukon 2008–09 Budget. 
This document was prepared by the Department of Finance under the direction of Management Board for the 1st Session of the 32nd Legislature, Yukon Legislative Assembly. October 2009, Whitehorse, Yukon.","publication,supplementary estimates 3,2008,2008-09",,OGL-Yukon-2.0,2020-03-30 21:40:45,2022-03-31 17:59:27,ad_hoc,Finance,Communications Advisor,misha.donohoe@gov.yk.ca,https://yukon.ca/budget,Yukon,2009-10-01,2009-10-01,https://open.yukon.ca/information/publications/2008–09-supplementary-estimates-no-3
information,2002–03 Public Accounts,"Public Accounts for the Government of Yukon 2002–03 Budget. 
This document was prepared by the Department of Finance under the direction of Management Board for the 1st Session of the 31st Legislature, Yukon Legislative Assembly. October 2003, Whitehorse, Yukon.","publication,public accounts,2002,2002-03",,OGL-Yukon-2.0,2020-03-30 21:41:33,2023-12-01 12:15:16,ad_hoc,Finance,Communications Advisor,misha.donohoe@gov.yk.ca,https://yukon.ca/budget,Yukon,2003-10-01,2003-10-01,https://open.yukon.ca/information/publications/2002–03-public-accounts
information,2006–07 Supplementary estimates no. 3,"Supplementary estimates no. 3 for the Government of Yukon 2006–07 Budget. 
This document was prepared by the Department of Finance under the direction of Management Board for the 1st Session of the 32nd Legislature, Yukon Legislative Assembly. October 2007, Whitehorse, Yukon.","publication,supplementary estimates 3,2006,2006-07",,OGL-Yukon-2.0,2020-03-30 21:42:06,2022-03-31 17:34:13,ad_hoc,Finance,Communications Advisor,misha.donohoe@gov.yk.ca,https://yukon.ca/budget,Yukon,2007-10-01,2007-10-01,https://open.yukon.ca/information/publications/2006–07-supplementary-estimates-no-3
information,2010–11 Capital main estimates,"Capital main estimates for the Government of Yukon 2010–11 Budget. 
This document was prepared by the Department of Finance under the direction of Management Board for the 1st Session of the 32nd Legislature, Yukon Legislative Assembly. March 2010, Whitehorse, Yukon.","publication,capital main estimates,2010,2010-11",,OGL-Yukon-2.0,2020-03-30 21:42:06,2023-11-29 16:10:04,ad_hoc,Finance,Communications Advisor,misha.donohoe@gov.yk.ca,https://yukon.ca/budget,Yukon,2010-03-01,2010-03-01,https://open.yukon.ca/information/publications/2010–11-capital-main-estimates
information,2013–14 Main estimates,"Main estimates for the Government of Yukon 2013–14 Budget. 
This document was prepared by the Department of Finance under the direction of Management Board for the 1st Session of the 33rd Legislature, Yukon Legislative Assembly. March 2013, Whitehorse, Yukon.","publication,main estimates,2013,2013-14",,OGL-Yukon-2.0,2020-03-30 21:42:54,2022-04-01 12:41:04,ad_hoc,Finance,Communications Advisor,misha.donohoe@gov.yk.ca,https://yukon.ca/budget,Yukon,2013-03-01,2013-03-01,https://open.yukon.ca/information/publications/2013–14-main-estimates
information,2009–10 Operation and maintenance main estimates,"Operation and maintenance main estimates for the Government of Yukon 2009–10 Budget. 
This document was prepared by the Department of Finance under the direction of Management Board for the 1st Session of the 32nd Legislature, Yukon Legislative Assembly. March 2009, Whitehorse, Yukon.","publication,operation and maintenance main estimates,2009,2009-10",,OGL-Yukon-2.0,2020-03-30 21:43:42,2022-03-31 18:03:55,ad_hoc,Finance,Communications Advisor,misha.donohoe@gov.yk.ca,https://yukon.ca/budget,Yukon,2009-03-01,2009-03-01,https://open.yukon.ca/information/publications/2009–10-operation-and-maintenance-main-estimates
information,2010–11 Budget,"Government of Yukon 2010–11 Budget. 
This document was prepared by the Department of Finance under the direction of Management Board for the 1st Session of the 32nd Legislature, Yukon Legislative Assembly. March 2010, Whitehorse, Yukon.","publication,budget,2010,2010-11",,OGL-Yukon-2.0,2020-03-30 21:44:30,2023-03-30 01:31:45,ad_hoc,Finance,Communications Advisor,misha.donohoe@gov.yk.ca,https://yukon.ca/budget,Yukon,2010-03-01,2010-03-01,https://open.yukon.ca/information/publications/2010–11-budget
information,2002–03 Capital main estimates,"Capital main estimates for the Government of Yukon 2002–03 Budget. 
This document was prepared by the Department of Finance under the direction of Management Board for the 2nd Session of the 30th Legislature, Yukon Legislative Assembly. April 2002, Whitehorse, Yukon.","publication,capital main estimates,2002,2002-03",,OGL-Yukon-2.0,2020-03-30 21:44:30,2022-03-31 17:16:45,ad_hoc,Finance,Communications Advisor,misha.donohoe@gov.yk.ca,https://yukon.ca/budget,Yukon,2002-04-01,2002-04-01,https://open.yukon.ca/information/publications/2002–03-capital-main-estimates
information,2012–13 Budget,"Government of Yukon 2012–13 Budget. 
This document was prepared by the Department of Finance under the direction of Management Board for the 1st Session of the 33rd Legislature, Yukon Legislative Assembly. March 2012, Whitehorse, Yukon.","publication,budget,2012,2012-13",,OGL-Yukon-2.0,2020-03-30 21:45:03,2022-10-02 14:37:29,ad_hoc,Finance,Communications Advisor,misha.donohoe@gov.yk.ca,https://yukon.ca/budget,Yukon,2012-03-01,2012-03-01,https://open.yukon.ca/information/publications/2012–13-budget
